step,wall_time,episode_return,episode_length
1024,5.704298973083496,86.03874170588236,50.705882352941174
2048,12.749388933181763,76.24910676190476,47.214285714285715,0.06856617331504822,0.43203125,0.2,-15.422266507148743,0.602749228477478,0.0003,-0.07801739126443863,960.0,-0.08725125230848789,0.8745782375335693,0.2431048544123769
3072,19.55386781692505,74.60502095,48.86666666666667,0.06696105003356934,0.443359375,0.2,-15.402201724052428,0.6512203216552734,0.0003,-0.05294787883758545,970.0,-0.08583206571638584,0.8725297451019287,0.2096175542101264
4096,26.389209985733032,74.7520804047619,47.535714285714285,0.07167643308639526,0.4443359375,0.2,-15.370335245132447,0.4334413409233093,0.0003,-0.057593028992414474,980.0,-0.08218330922536551,0.8703286647796631,0.2174341594800353
5120,33.339812994003296,78.17257586000001,47.4,0.06602083891630173,0.465234375,0.2,-15.348994541168214,0.5739173889160156,0.0003,-0.08393670618534088,990.0,-0.0871167725417763,0.8698024153709412,0.14804957453161477
6144,39.927356004714966,79.74989732,47.95,0.08196229487657547,0.48505859375,0.2,-15.334983038902283,0.6343080401420593,0.0003,-0.08244402706623077,1000.0,-0.08727902877144515,0.8680676221847534,0.11850259415805339
7168,46.53898000717163,94.24317793,55.0,0.07883485406637192,0.45830078125,0.2,-15.312016868591309,0.5547874569892883,0.0003,-0.10900306701660156,1010.0,-0.08358707316219807,0.8668169975280762,0.10424981769174338
8192,53.34727382659912,105.83296467,60.03,0.06397521495819092,0.42841796875,0.2,-15.29677381515503,0.7324789762496948,0.0003,-0.09300179034471512,1020.0,-0.07921432463917881,0.8652267456054688,0.1158453818410635
9216,60.055521965026855,116.84185221000001,64.14,0.06861794739961624,0.4509765625,0.2,-15.269027400016785,0.7070907354354858,0.0003,-0.06608223915100098,1030.0,-0.08108401289209724,0.8631560802459717,0.1285629078745842
10240,66.90976691246033,130.32220760999996,67.75,0.06846199184656143,0.44833984375,0.2,-15.234969973564148,0.8209920525550842,0.0003,-0.10060833394527435,1040.0,-0.08003822080790997,0.8604837656021118,0.07795638171955943
11264,73.58251285552979,142.75758725,73.41,0.07229064404964447,0.465625,0.2,-15.199849843978882,0.806331992149353,0.0003,-0.0963745042681694,1050.0,-0.08278855388052761,0.8578633069992065,0.08984219888225198
12288,80.27501583099365,150.49173538999997,77.46,0.07169601321220398,0.4580078125,0.2,-15.16104335784912,0.8511348366737366,0.0003,-0.11848945915699005,1060.0,-0.08454780208412557,0.8552930355072021,0.06319668926298619
13312,86.9740149974823,160.58370645999997,83.08,0.06815105676651001,0.44072265625,0.2,-15.131998920440674,0.864716649055481,0.0003,-0.09439407289028168,1070.0,-0.08027409475762397,0.8536683917045593,0.07754381215199828
14336,93.46430397033691,170.94811424000002,87.91,0.05694795027375221,0.40634765625,0.2,-15.119871115684509,0.9253926277160645,0.0003,-0.10167557001113892,1080.0,-0.07399832853116095,0.8534971475601196,0.044733000872656706
15360,100.05805802345276,176.09167559000002,89.63,0.07861997187137604,0.46396484375,0.2,-15.110178351402283,0.8549714088439941,0.0003,-0.08420128375291824,1090.0,-0.0748420603107661,0.8523053526878357,0.09701000498607755
16384,106.6961898803711,180.94194671999998,92.27,0.05984153226017952,0.4021484375,0.2,-15.087087059020996,0.9329326152801514,0.0003,-0.10790003836154938,1100.0,-0.06978118987753987,0.8504693508148193,0.03923965613357723
17408,113.33000802993774,184.90930754,94.25,0.06960359960794449,0.4515625,0.2,-15.0659921169281,0.9377463459968567,0.0003,-0.10532903671264648,1110.0,-0.07724694546777755,0.8492504954338074,0.03859230261296034
18432,119.89424085617065,195.38547301,99.82,0.054109226912260056,0.3927734375,0.2,-15.046625018119812,0.8763718008995056,0.0003,-0.08777673542499542,1120.0,-0.06759918234311044,0.8470544815063477,0.07753800554201007
19456,126.52735900878906,197.09013904,102.27,0.062190450727939606,0.39990234375,0.2,-15.013366842269898,0.9236764907836914,0.0003,-0.10086805373430252,1130.0,-0.07774868833366781,0.8452596664428711,0.04617577609606087
20480,133.04072785377502,200.96680414,104.97,0.05498851090669632,0.40458984375,0.2,-15.00464985370636,0.94500732421875,0.0003,-0.09714392572641373,1140.0,-0.07089569212403149,0.8454859256744385,0.035965371504426004
